1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	4	3	10	22	1	0	0	0	3	2	22	10	0	0	0	3	1	22	2	0	0	0	3	1	2	10	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	7	4	21	24	28	25	0	0	5	2	10	26	27	23	0	4	23	27	28	24	0	0	5	10	1	21	25	26	0	4	25	28	27	26	0	0	5	23	24	21	1	2	0	3	10	2	1	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	0	1	0	0	0	0	1	1	0	0	0	0	2	6	3	2	22	10	0	0	0	3	9	21	4	0	0	0	4	22	2	4	21	0	0	4	21	9	10	22	0	0	3	10	9	4	0	0	0	3	4	2	10	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	0	1	0	0	0	0	1	1	0	0	0	0	2	8	5	2	10	26	27	23	0	5	9	4	24	28	25	0	4	25	28	27	26	0	0	4	2	23	24	4	0	0	4	23	27	28	24	0	0	4	9	25	26	10	0	0	3	4	9	10	0	0	0	3	10	2	4	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	4	3	11	23	2	0	0	0	3	3	23	11	0	0	0	3	2	23	3	0	0	0	3	2	3	11	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	7	4	22	21	25	26	0	0	5	3	11	27	28	24	0	4	24	28	25	21	0	0	5	11	2	22	26	27	0	4	26	25	28	27	0	0	5	24	21	22	2	3	0	3	11	3	2	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	1	1	0	0	0	0	1	0	1	0	0	1	3	4	3	4	21	1	0	0	0	3	9	21	4	0	0	0	3	1	21	9	0	0	0	3	1	9	4	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	1	1	0	0	0	0	1	0	1	0	0	1	3	4	3	11	23	2	0	0	0	3	2	23	3	0	0	0	3	3	23	11	0	0	0	3	2	3	11	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	1	1	0	0	0	0	1	0	1	0	0	1	3	8	5	22	26	27	11	2	0	5	9	4	24	28	25	0	4	25	28	27	26	0	0	6	4	1	22	2	3	24	5	3	11	27	28	24	0	5	25	26	22	1	9	0	3	4	9	1	0	0	0	3	11	3	2	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	1	1	0	0	0	0	1	0	1	0	0	1	3	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	1	1	0	0	0	0	1	0	1	0	0	1	3	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	0	1	0	0	0	0	0	0	1	1	0	0	0	2	6	3	10	22	1	0	0	0	3	3	23	11	0	0	0	4	22	10	11	23	0	0	4	23	3	1	22	0	0	3	1	3	11	0	0	0	3	11	10	1	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	0	1	0	0	0	0	0	0	1	1	0	0	0	2	8	5	10	1	21	25	26	0	5	3	11	27	28	24	0	4	24	28	25	21	0	0	4	10	26	27	11	0	0	4	26	25	28	27	0	0	4	3	24	21	1	0	0	3	11	3	1	0	0	0	3	1	10	11	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	0	1	1	0	0	0	0	1	1	1	0	0	0	2	7	4	10	11	23	22	0	0	4	21	9	10	22	0	0	3	3	23	11	0	0	0	5	21	22	23	3	4	0	3	3	11	4	0	0	0	3	4	11	9	0	0	0	3	9	11	10	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	0	1	1	0	0	0	0	1	1	1	0	0	0	2	8	4	11	10	26	27	0	0	4	9	25	26	10	0	0	5	24	3	11	27	28	0	4	27	26	25	28	0	0	3	3	24	4	0	0	0	3	4	11	3	0	0	0	3	9	11	4	0	0	0	3	10	11	9	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	0	1	1	0	0	0	0	1	1	1	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	0	1	1	0	0	0	0	1	1	1	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	0	1	1	0	0	0	0	1	1	1	0	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	4	3	12	24	3	0	0	0	3	4	24	12	0	0	0	3	3	24	4	0	0	0	3	3	4	12	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	7	4	23	22	26	27	0	0	5	4	12	28	25	21	0	4	21	25	26	22	0	0	5	12	3	23	27	28	0	4	27	26	25	28	0	0	5	21	22	23	3	4	0	3	12	4	3	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	0	1	0	0	0	0	0	1	0	0	1	0	0	2	6	3	1	21	9	0	0	0	3	12	24	3	0	0	0	4	21	1	3	24	0	0	4	24	12	9	21	0	0	3	9	12	3	0	0	0	3	3	1	9	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	0	1	0	0	0	0	0	1	0	0	1	0	0	2	8	5	1	9	25	26	22	0	5	12	3	23	27	28	0	4	28	27	26	25	0	0	4	1	22	23	3	0	0	4	22	26	27	23	0	0	4	12	28	25	9	0	0	3	3	12	9	0	0	0	3	9	1	3	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	0	1	0	0	0	0	0	1	0	0	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	0	1	0	0	0	0	0	1	0	0	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	0	1	0	0	0	0	0	1	0	0	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	1	1	0	0	0	0	0	1	0	1	0	1	3	4	3	3	24	4	0	0	0	3	12	24	3	0	0	0	3	4	24	12	0	0	0	3	4	12	3	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	1	1	0	0	0	0	0	1	0	1	0	1	3	4	3	10	22	1	0	0	0	3	1	22	2	0	0	0	3	2	22	10	0	0	0	3	1	2	10	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	1	1	0	0	0	0	0	1	0	1	0	1	3	8	5	21	25	26	10	1	0	5	12	3	23	27	28	0	4	28	27	26	25	0	0	6	3	4	21	1	2	23	5	2	10	26	27	23	0	5	28	25	21	4	12	0	3	3	12	4	0	0	0	3	10	2	1	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	1	1	0	0	0	0	0	1	0	1	0	1	3	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
1	1	1	1	0	0	0	0	0	1	0	1	0	1	3	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	1	0	0	0	0	0	1	1	0	1	0	0	2	7	4	9	10	22	21	0	0	4	24	12	9	21	0	0	3	2	22	10	0	0	0	5	24	21	22	2	3	0	3	2	10	3	0	0	0	3	3	10	12	0	0	0	3	12	10	9	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	1	0	0	0	0	0	1	1	0	1	0	0	2	8	4	10	9	25	26	0	0	4	12	28	25	9	0	0	5	23	2	10	26	27	0	4	26	25	28	27	0	0	3	2	23	3	0	0	0	3	3	10	2	0	0	0	3	12	10	3	0	0	0	3	9	10	12	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	1	0	0	0	0	0	1	1	0	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	1	0	0	0	0	0	1	1	0	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	1	0	0	0	0	0	1	1	0	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	6	3	11	23	2	0	0	0	3	4	24	12	0	0	0	4	23	11	12	24	0	0	4	24	4	2	23	0	0	3	2	4	12	0	0	0	3	12	11	2	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	8	5	11	2	22	26	27	0	5	4	12	28	25	21	0	4	21	25	26	22	0	0	4	11	27	28	12	0	0	4	27	26	25	28	0	0	4	4	21	22	2	0	0	3	12	4	2	0	0	0	3	2	11	12	0	0	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	
